group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass87_confidence,pass87_evidence,direct_dialog_count,direct_text_ids,direct_text_labels,text_preview_sample,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pass86_visual_name_confidence,pass86_primary_visual_semantic_names,pseudocode_preview,pass88_precision_tier,pass88_refined_owner_lane,pass88_manual_target_type,pass88_recommended_next_action,pass88_evidence,pass89_final_name_candidate,pass89_candidate_status,pass89_confirmation_level,pass89_manual_confirmation_action,pass89_manual_prototype_key,pass89_final_alias_line,pass90_confirmation_bucket,pass90_closed_or_pending,pass90_review_scope,pass90_priority,pass90_recommended_next_action,pass90_confirmation_unit_key,pass91_exact_domain_status,pass91_final_exact_area_name,pass91_final_confirmation_state,pass91_closure_reason,pass91_remaining_review_scope,pass92_visual_lane_status,pass92_final_visual_area_name,pass92_final_confirmation_state,pass92_closure_reason,pass92_remaining_review_scope,pass93_structural_role_status,pass93_final_structural_area_name,pass93_final_confirmation_state,pass93_closure_reason,pass93_remaining_review_scope
$14,15,$B48C25,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G14_Entry015_StateGateFlagRouterMiscA_ConditionalJump,StateGateFlagRouter_MiscA,npc_family_romance,state_gate_branch_router,,,"JumpIfBetweenValue(mem=$8D388C, low=$8D38, high=$8D38, target=$B48D38) ; EventCoreUNK2() ; UnknownOpcode_$8D()",structural_owner_lane,StateGateFlagRouter_MiscA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$14;group_name=StateGateFlagRouter_MiscA;alias=EventScript_G14_Entry015_StateGateFlagRouterMiscA_ConditionalJump,StateGateFlagRouter_MiscA_StateGateRouter_Entry015,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::StateGateFlagRouter_MiscA::StateGateRouter,$B48C25 => StateGateFlagRouter_MiscA_StateGateRouter_Entry015,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::StateGateFlagRouter_MiscA::StateGateRouter,pending_structural_exact_name,StateGateFlagRouter_MiscA_StateGateRouter_Entry015,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,StateGateFlagRouter_MiscA_StateGateRouter_Entry015_ExactStateGateBranchRouter,closed,Exact structural state/flag gate router lane,closed_in_pass93_structural_role_lane
$15,1,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry001_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry001_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry001,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry001,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry001,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry001_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,2,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry002_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry002_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry002,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry002,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry002,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry002_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,3,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry003_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry003_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry003,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry003,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry003,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry003_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,4,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry004_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry004_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry004,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry004,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry004,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry004_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,5,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry005_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry005_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry005,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry005,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry005,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry005_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,6,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry006_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry006_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry006,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry006,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry006,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry006_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,7,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry007_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry007_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry007,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry007,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry007,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry007_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,8,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry008_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry008_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry008,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry008,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry008,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry008_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,9,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry009_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry009_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry009,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry009,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry009,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry009_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,10,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry010_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry010_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry010,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry010,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry010,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry010_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,11,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry011_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry011_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry011,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry011,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry011,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry011_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,12,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry012_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry012_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry012,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry012,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry012,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry012_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,13,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry013_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry013_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry013,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry013,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry013,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry013_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
$15,14,$B48D38,FamilyRomanceEvent,family_romance_general,group_semantic_inferred,group/alias:family_romance,0,,,,EventScript_G15_Entry014_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue,npc_family_romance,motion_velocity_update,,,"EditTileAndSetRuntimeFlag(tile=$8D, x=$8E05, y=$8E05) ; SetPlayerPosition(x=$058E, y=$058E) ; UnknownOpcode_$8E()",structural_owner_lane,RanchToolManualAndWorkResultDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,group=$15;group_name=RanchToolManualAndWorkResultDialogue;alias=EventScript_G15_Entry014_RanchToolManualAndWorkResultDialogue_StructuralPayload,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry014,structural_lane_final_candidate,medium_low,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,$B48D38 => RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry014,structural_lane_needs_exact_owner_or_scene,pending_exact_owner_scene_or_cutscene_name,resolve_exact_family_romance_npc_branch,1,resolve exact npc by nested text branch or event flag,structural::RanchToolManualAndWorkResultDialogue::MotionOrVelocityUpdate,pending_structural_exact_name,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry014,pending,needs exact NPC/family/romance/cutscene branch confirmation,resolve_exact_family_romance_npc_branch,pending_non_visual_lane,,pending,not part of visual/GOBJ exact-area closure lane,resolve_exact_family_romance_npc_branch,closed_structural_role_exact_lane,RanchToolManualAndWorkResultDialogue_MotionOrVelocityUpdate_Entry014_ExactMotionVelocityUpdate,closed,Exact structural motion/velocity update lane,closed_in_pass93_structural_role_lane
